40 780
12 33 6
12 34 57
12 35 90
12 36 14
12 37 68
12 38 21
12 39 48
13 14 70
13 15 55
13 16 21
13 17 24
13 18 45
13 19 25
13 20 15
13 21 14
13 22 96
13 23 98
13 24 34
13 25 15
13 26 24
13 27 69
13 28 58
13 29 56
13 30 6
13 31 3
13 32 52
13 33 35
13 34 23
13 35 4
13 36 89
13 37 37
13 38 62
13 39 8
14 15 28
14 16 69
14 17 4
14 18 37
14 19 45
14 20 84
14 21 76
14 22 71
14 23 52
14 24 19
14 25 29
14 26 40
14 27 24
14 28 64
14 29 79
14 30 56
14 31 79
14 32 46
14 33 75
14 34 22
14 35 22
14 36 39
14 37 32
14 38 57
14 39 74
15 16 87
15 17 62
15 18 37
15 19 52
15 20 60
15 21 11
15 22 46
15 23 35
15 24 79
15 25 96
15 26 8
15 27 18
15 28 61
15 29 84
15 30 43
15 31 36
15 32 65
15 33 33
15 34 33
15 35 30
15 36 86
15 37 72
15 38 18
15 39 22
16 17 14
16 18 64
16 19 42
16 20 98
16 21 12
16 22 73
16 23 73
16 24 83
16 25 72
16 26 75
16 27 77
16 28 93
16 29 21
16 30 97
16 31 44
16 32 11
16 33 43
16 34 63
16 35 24
16 36 93
16 37 49
16 38 53
16 39 78
17 18 21
17 19 13
17 20 27
17 21 58
17 22 87
17 23 84
17 24 14
17 25 72
17 26 64
17 27 26
17 28 1
17 29 62
17 30 52
17 31 47
17 32 45
17 33 12
17 34 95
17 35 30
17 36 88
17 37 59
17 38 11
17 39 60
18 19 28
18 20 86
18 21 44
18 22 94
18 23 23
18 24 89
18 25 94
18 26 93
18 27 76
18 28 71
18 29 54
18 30 31
18 31 13
18 32 19
18 33 54
18 34 39
18 35 83
18 36 13
18 37 20
18 38 71
18 39 36
19 20 24
19 21 45
19 22 89
19 23 27
19 24 25
19 25 63
19 26 16
19 27 84
19 28 97
19 29 64
19 30 56
19 31 28
19 32 52
19 33 80
19 34 30
19 35 19
19 36 34
19 37 69
19 38 41
19 39 84
20 21 25
20 22 100
20 23 2
20 24 53
20 25 13
20 26 8
20 27 84
20 28 1
20 29 84
20 30 3
20 31 92
20 32 63
20 33 24
20 34 69
20 35 35
20 36 6
20 37 34
20 38 68
20 39 90
21 22 5
21 23 95
21 24 67
21 25 52
21 26 1
21 27 30
21 28 41
21 29 36
21 30 57
21 31 16
21 32 51
21 33 27
21 34 21
21 35 78
21 36 58
21 37 7
21 38 52
21 39 37
22 23 25
22 24 86
22 25 78
22 26 80
22 27 23
22 28 43
22 29 39
22 30 48
22 31 14
22 32 75
22 33 78
22 34 40
22 35 63
22 36 45
22 37 56
22 38 8
22 39 30
23 24 75
23 25 75
23 26 38
23 27 42
23 28 38
23 29 69
23 30 45
23 31 29
23 32 65
23 33 68
23 34 28
23 35 83
23 36 64
23 37 15
23 38 65
23 39 19
24 25 74
24 26 54
24 27 16
24 28 18
24 29 24
24 30 19
24 31 98
24 32 47
24 33 12
24 34 63
24 35 4
24 36 19
24 37 38
24 38 25
24 39 24
25 26 39
25 27 20
25 28 47
25 29 40
25 30 87
25 31 81
25 32 45
25 33 99
25 34 39
25 35 70
25 36 95
25 37 6
25 38 65
25 39 6
26 27 73
26 28 49
26 29 99
26 30 27
26 31 53
26 32 97
26 33 14
26 34 68
26 35 42
26 36 37
26 37 16
26 38 3
26 39 13
27 28 40
27 29 42
27 30 66
27 31 9
27 32 87
27 33 50
27 34 77
27 35 19
27 36 44
27 37 17
27 38 85
27 39 51
28 29 14
28 30 8
28 31 39
28 32 15
28 33 100
28 34 34
28 35 51
28 36 39
28 37 44
28 38 23
28 39 73
29 30 15
29 31 22
29 32 46
29 33 2
29 34 25
29 35 66
29 36 45
29 37 41
29 38 34
29 39 99
30 31 48
30 32 12
30 33 22
30 34 27
30 35 3
30 36 54
30 37 11
30 38 95
30 39 54
31 32 58
31 33 69
31 34 58
31 35 88
31 36 46
31 37 60
31 38 43
31 39 46
32 33 87
32 34 42
32 35 45
32 36 4
32 37 36
32 38 27
32 39 53
33 34 94
33 35 66
33 36 88
33 37 100
33 38 24
33 39 48
34 35 97
34 36 38
34 37 54
34 38 55
34 39 69
35 36 56
35 37 100
35 38 24
35 39 28
36 37 36
36 38 38
36 39 6
37 38 99
37 39 49
38 39 12
