120 7140
2 9 42
2 10 7
2 11 88
2 12 79
2 13 14
2 14 84
2 15 68
2 16 31
2 17 66
2 18 85
2 19 56
2 20 46
2 21 32
2 22 71
2 23 67
2 24 87
2 25 27
2 26 89
2 27 87
2 28 37
2 29 20
2 30 23
2 31 30
2 32 27
2 33 58
2 34 64
2 35 19
2 36 89
2 37 55
2 38 45
2 39 27
2 40 50
2 41 83
2 42 95
2 43 75
2 44 27
2 45 72
2 46 19
2 47 3
2 48 27
2 49 12
2 50 93
2 51 64
2 52 39
2 53 96
2 54 29
2 55 74
2 56 88
2 57 58
2 58 25
2 59 59
2 60 65
2 61 68
2 62 8
2 63 43
2 64 62
2 65 89
2 66 76
2 67 40
2 68 30
2 69 32
2 70 57
2 71 65
2 72 92
2 73 85
2 74 94
2 75 93
2 76 89
2 77 25
2 78 99
2 79 55
2 80 1
2 81 22
2 82 67
2 83 43
2 84 38
2 85 59
2 86 60
2 87 83
2 88 11
2 89 35
2 90 53
2 91 50
2 92 49
2 93 8
2 94 60
2 95 26
2 96 36
2 97 81
2 98 13
2 99 49
2 100 50
2 101 49
2 102 38
2 103 75
2 104 45
2 105 83
2 106 27
2 107 71
2 108 37
2 109 11
2 110 81
2 111 72
2 112 25
2 113 17
2 114 77
2 115 98
2 116 17
2 117 84
2 118 64
2 119 55
3 4 26
3 5 86
3 6 70
3 7 1
3 8 19
3 9 36
3 10 61
3 11 45
3 12 69
3 13 85
3 14 64
3 15 28
3 16 1
3 17 41
3 18 74
3 19 1
3 20 62
3 21 61
3 22 4
3 23 86
3 24 88
3 25 12
3 26 46
3 27 91
3 28 9
3 29 49
3 30 19
3 31 67
3 32 97
3 33 24
3 34 81
3 35 12
3 36 48
3 37 66
3 38 71
3 39 61
3 40 30
3 41 1
3 42 64
3 43 54
3 44 42
3 45 13
3 46 50
3 47 58
3 48 33
3 49 30
3 50 88
3 51 48
3 52 54
3 53 66
3 54 8
3 55 47
3 56 23
3 57 89
3 58 50
3 59 3
3 60 98
3 61 79
3 62 1
3 63 89
3 64 10
3 65 55
3 66 86
3 67 39
3 68 63
3 69 68
3 70 51
3 71 97
3 72 69
3 73 83
3 74 66
3 75 54
3 76 71
3 77 88
3 78 5
3 79 35
3 80 23
3 81 82
3 82 25
3 83 62
3 84 29
3 85 15
3 86 47
3 87 67
3 88 97
3 89 43
3 90 47
3 91 89
3 92 89
3 93 75
3 94 22
3 95 100
3 96 78
3 97 10
3 98 5
3 99 64
3 100 54
3 101 39
3 102 24
3 103 63
3 104 55
3 105 67
3 106 76
3 107 60
3 108 14
3 109 20
3 110 53
3 111 34
3 112 53
3 113 51
3 114 55
3 115 32
3 116 21
3 117 31
3 118 79
3 119 80
4 5 10
4 6 70
4 7 58
4 8 36
4 9 93
4 10 58
4 11 11
4 12 63
4 13 22
4 14 18
4 15 79
4 16 74
4 17 31
4 18 93
4 19 81
4 20 41
4 21 93
4 22 41
4 23 57
4 24 8
4 25 78
4 26 15
4 27 40
4 28 34
4 29 37
4 30 15
4 31 35
4 32 93
4 33 1
4 34 31
4 35 77
4 36 15
4 37 43
4 38 73
4 39 35
4 40 19
4 41 23
4 42 93
4 43 8
4 44 5
4 45 77
4 46 37
4 47 56
4 48 74
4 49 83
4 50 48
4 51 36
4 52 86
4 53 95
4 54 7
4 55 2
4 56 55
4 57 60
4 58 78
4 59 52
4 60 100
4 61 12
4 62 13
4 63 78
4 64 73
4 65 21
4 66 85
4 67 72
4 68 31
4 69 35
4 70 8
4 71 19
4 72 17
4 73 42
4 74 15
4 75 61
4 76 48
4 77 18
4 78 33
4 79 53
4 80 62
4 81 5
4 82 28
4 83 76
4 84 40
4 85 14
4 86 18
4 87 83
4 88 41
4 89 18
4 90 11
4 91 49
4 92 39
4 93 78
4 94 64
4 95 5
4 96 11
4 97 97
4 98 32
4 99 97
4 100 35
4 101 52
4 102 37
4 103 14
4 104 29
4 105 77
4 106 85
4 107 61
4 108 45
4 109 75
4 110 24
4 111 83
4 112 81
4 113 35
4 114 83
4 115 84
4 116 36
4 117 53
4 118 7
4 119 81
5 6 36
5 7 14
5 8 95
5 9 17
5 10 9
5 11 57
5 12 26
5 13 96
5 14 49
5 15 93
5 16 53
5 17 87
5 18 51
5 19 44
5 20 68
5 21 10
5 22 47
5 23 3
5 24 9
5 25 51
5 26 34
5 27 19
5 28 75
5 29 39
5 30 78
5 31 56
5 32 36
5 33 53
5 34 95
5 35 67
5 36 53
5 37 80
5 38 71
5 39 89
5 40 92
5 41 29
5 42 13
5 43 88
5 44 40
5 45 59
5 46 48
5 47 16
5 48 94
5 49 79
5 50 39
5 51 77
5 52 53
5 53 22
5 54 8
5 55 7
5 56 64
5 57 76
5 58 96
5 59 36
5 60 15
5 61 12
5 62 83
5 63 13
5 64 75
5 65 14
5 66 73
5 67 21
5 68 3
5 69 36
5 70 35
5 71 8
5 72 27
5 73 87
5 74 98
5 75 16
5 76 14
5 77 56
5 78 41
5 79 52
5 80 85
5 81 37
5 82 91
5 83 99
5 84 49
5 85 62
5 86 83
5 87 70
5 88 64
5 89 16
5 90 16
5 91 18
5 92 27
5 93 62
5 94 98
5 95 1
5 96 54
5 97 92
5 98 57
5 99 20
5 100 48
5 101 41
5 102 70
5 103 90
5 104 94
5 105 67
5 106 91
5 107 35
5 108 18
5 109 100
5 110 94
5 111 89
5 112 12
5 113 41
5 114 68
5 115 77
5 116 42
5 117 65
5 118 91
5 119 16
6 7 42
6 8 50
6 9 33
6 10 67
6 11 30
6 12 82
6 13 19
6 14 73
6 15 67
6 16 50
6 17 19
6 18 59
6 19 15
6 20 53
6 21 63
6 22 22
6 23 47
6 24 99
6 25 16
6 26 15
6 27 25
6 28 65
6 29 87
6 30 75
6 31 2
6 32 20
6 33 33
6 34 46
6 35 48
6 36 29
6 37 29
6 38 18
6 39 43
6 40 60
6 41 10
6 42 44
6 43 19
6 44 92
6 45 55
6 46 2
6 47 52
6 48 98
6 49 87
6 50 78
6 51 29
6 52 52
6 53 5
6 54 60
6 55 88
6 56 6
6 57 55
6 58 13
6 59 81
6 60 85
6 61 58
6 62 73
6 63 28
6 64 45
6 65 67
6 66 21
6 67 42
6 68 89
6 69 32
6 70 35
6 71 20
6 72 28
6 73 46
6 74 34
6 75 34
6 76 67
6 77 1
6 78 73
6 79 75
6 80 16
6 81 98
6 82 82
6 83 36
6 84 50
6 85 32
6 86 92
6 87 28
6 88 9
6 89 16
6 90 77
6 91 6
6 92 8
6 93 70
6 94 17
6 95 35
6 96 79
6 97 28
6 98 94
6 99 61
6 100 72
6 101 25
6 102 91
6 103 97
6 104 1
6 105 17
6 106 22
6 107 57
6 108 12
6 109 27
6 110 93
6 111 65
6 112 8
6 113 49
6 114 55
6 115 97
6 116 91
6 117 74
6 118 16
6 119 2
7 8 66
7 9 17
7 10 7
7 11 48
7 12 46
7 13 84
7 14 66
7 15 3
7 16 13
7 17 35
7 18 44
7 19 87
7 20 53
7 21 5
7 22 17
7 23 87
7 24 57
7 25 75
7 26 89
7 27 49
7 28 72
7 29 24
7 30 17
7 31 22
7 32 4
7 33 57
7 34 89
7 35 50
7 36 21
7 37 76
7 38 33
7 39 1
7 40 57
7 41 96
7 42 99
7 43 80
7 44 99
7 45 77
7 46 75
7 47 27
7 48 21
7 49 33
7 50 2
7 51 41
7 52 6
7 53 16
7 54 20
7 55 83
7 56 62
7 57 89
7 58 52
7 59 14
7 60 64
7 61 6
7 62 34
7 63 96
7 64 63
7 65 48
7 66 42
7 67 79
7 68 43
7 69 24
7 70 23
7 71 83
7 72 9
7 73 4
7 74 81
7 75 57
7 76 91
7 77 99
7 78 20
7 79 47
7 80 90
7 81 99
7 82 82
7 83 42
7 84 24
7 85 48
7 86 59
7 87 98
7 88 6
7 89 20
7 90 99
7 91 98
7 92 61
7 93 96
7 94 9
7 95 38
7 96 86
7 97 23
7 98 79
7 99 2
7 100 6
7 101 37
7 102 98
7 103 29
7 104 13
7 105 94
7 106 87
7 107 23
7 108 95
7 109 36
7 110 45
7 111 49
7 112 79
7 113 20
7 114 41
7 115 46
7 116 97
7 117 83
7 118 80
7 119 87
8 9 53
8 10 22
8 11 63
8 12 12
8 13 7
8 14 8
8 15 44
8 16 18
8 17 85
8 18 30
8 19 76
8 20 37
8 21 20
8 22 83
8 23 8
8 24 23
8 25 82
8 26 94
8 27 2
8 28 16
8 29 35
8 30 62
8 31 59
8 32 35
8 33 80
8 34 23
8 35 64
8 36 23
8 37 58
8 38 9
8 39 15
8 40 48
8 41 56
8 42 30
8 43 91
8 44 100
8 45 1
8 46 18
8 47 28
8 48 12
8 49 10
8 50 47
8 51 36
8 52 49
8 53 97
8 54 86
8 55 99
8 56 89
8 57 50
8 58 48
8 59 37
8 60 43
8 61 65
8 62 58
8 63 12
8 64 85
8 65 73
8 66 76
8 67 44
8 68 31
8 69 25
8 70 94
8 71 94
8 72 32
8 73 47
8 74 47
8 75 94
8 76 44
8 77 65
8 78 42
8 79 48
8 80 39
8 81 10
8 82 65
8 83 82
8 84 5
8 85 75
8 86 5
8 87 58
8 88 72
8 89 25
8 90 46
8 91 2
8 92 88
8 93 80
8 94 59
8 95 60
8 96 75
8 97 67
8 98 86
8 99 57
8 100 6
8 101 90
8 102 89
8 103 20
8 104 42
8 105 64
8 106 2
8 107 11
8 108 37
8 109 2
8 110 28
8 111 97
8 112 49
8 113 50
8 114 72
8 115 75
8 116 67
8 117 33
8 118 35
8 119 47
9 10 97
9 11 71
9 12 44
9 13 31
9 14 71
9 15 96
9 16 84
9 17 80
9 18 74
9 19 85
9 20 77
9 21 89
9 22 51
9 23 30
9 24 21
9 25 22
9 26 90
9 27 41
9 28 95
9 29 60
9 30 22
9 31 40
9 32 17
9 33 32
9 34 60
9 35 40
9 36 43
9 37 27
9 38 12
9 39 64
9 40 67
9 41 45
9 42 34
9 43 99
9 44 30
9 45 2
9 46 90
9 47 56
9 48 56
9 49 9
9 50 66
9 51 1
9 52 26
9 53 74
9 54 89
9 55 84
9 56 21
9 57 96
9 58 24
9 59 75
9 60 42
9 61 88
9 62 16
9 63 8
9 64 78
9 65 94
9 66 77
9 67 75
9 68 47
9 69 39
9 70 19
9 71 58
9 72 94
9 73 58
9 74 65
9 75 7
9 76 35
9 77 72
9 78 61
9 79 74
9 80 15
9 81 95
9 82 21
9 83 51
9 84 19
9 85 72
9 86 42
9 87 45
9 88 71
9 89 63
9 90 62
9 91 59
9 92 36
9 93 28
9 94 2
9 95 65
9 96 60
9 97 97
9 98 53
9 99 13
9 100 98
9 101 19
9 102 73
9 103 90
9 104 39
9 105 66
9 106 2
9 107 64
9 108 27
9 109 46
9 110 66
9 111 86
9 112 22
9 113 51
9 114 75
9 115 41
9 116 18
9 117 4
9 118 65
9 119 56
10 11 74
10 12 93
10 13 35
10 14 19
10 15 43
10 16 93
10 17 47
10 18 81
10 19 10
10 20 42
10 21 87
10 22 96
10 23 23
10 24 76
10 25 59
10 26 81
10 27 77
10 28 29
10 29 59
10 30 93
10 31 92
10 32 90
10 33 89
10 34 99
10 35 18
10 36 67
10 37 55
10 38 67
10 39 98
10 40 26
10 41 81
10 42 20
10 43 41
10 44 18
10 45 98
10 46 66
10 47 16
10 48 79
10 49 46
10 50 95
10 51 11
10 52 100
10 53 16
10 54 13
10 55 85
10 56 8
10 57 74
10 58 91
10 59 49
10 60 98
10 61 93
10 62 42
10 63 43
10 64 30
10 65 10
10 66 89
10 67 20
10 68 66
10 69 40
10 70 30
10 71 78
10 72 77
10 73 21
10 74 73
10 75 100
10 76 12
10 77 50
10 78 61
10 79 24
10 80 67
10 81 35
10 82 17
10 83 37
10 84 81
10 85 6
10 86 87
10 87 20
10 88 74
10 89 7
10 90 53
10 91 5
10 92 16
10 93 44
10 94 17
10 95 22
10 96 58
10 97 97
10 98 49
10 99 99
10 100 62
10 101 36
10 102 99
10 103 54
10 104 92
10 105 45
10 106 99
10 107 11
10 108 52
10 109 32
10 110 84
10 111 63
10 112 30
10 113 74
10 114 4
10 115 43
10 116 44
10 117 11
10 118 63
10 119 61
11 12 41
11 13 52
11 14 19
11 15 13
11 16 57
11 17 35
11 18 97
11 19 52
11 20 73
11 21 96
11 22 10
11 23 63
11 24 98
11 25 95
11 26 27
11 27 58
11 28 20
11 29 19
11 30 76
11 31 67
11 32 24
11 33 20
11 34 86
11 35 65
11 36 18
11 37 14
11 38 33
11 39 42
11 40 5
11 41 12
11 42 42
11 43 50
11 44 38
11 45 78
11 46 13
11 47 22
11 48 24
11 49 90
11 50 34
11 51 27
11 52 75
11 53 72
11 54 70
11 55 89
11 56 67
11 57 50
11 58 51
11 59 90
11 60 92
11 61 32
11 62 31
11 63 37
11 64 61
11 65 58
11 66 84
11 67 51
11 68 94
11 69 33
11 70 46
11 71 64
11 72 79
11 73 77
11 74 27
11 75 50
11 76 16
11 77 21
11 78 5
11 79 48
11 80 89
11 81 100
11 82 66
11 83 80
11 84 12
11 85 28
11 86 44
11 87 61
11 88 37
11 89 60
11 90 68
11 91 58
11 92 9
11 93 57
11 94 80
11 95 80
11 96 92
11 97 78
11 98 60
11 99 43
11 100 46
11 101 36
11 102 37
11 103 6
11 104 31
11 105 4
11 106 65
11 107 83
11 108 72
11 109 35
11 110 45
11 111 56
11 112 13
11 113 27
11 114 41
11 115 63
11 116 76
11 117 78
11 118 77
11 119 89
12 13 15
12 14 32
12 15 81
12 16 55
12 17 98
12 18 66
12 19 23
12 20 17
12 21 88
12 22 34
12 23 18
12 24 65
12 25 19
12 26 43
12 27 75
12 28 22
12 29 4
12 30 43
12 31 71
12 32 76
12 33 89
12 34 6
12 35 45
12 36 51
12 37 11
12 38 97
12 39 32
12 40 27
12 41 89
12 42 79
12 43 23
12 44 3
12 45 15
12 46 43
12 47 39
12 48 100
12 49 16
12 50 25
12 51 89
12 52 86
12 53 16
12 54 12
12 55 91
12 56 72
12 57 65
12 58 33
12 59 59
12 60 63
12 61 61
12 62 67
12 63 54
12 64 72
12 65 62
12 66 95
12 67 76
12 68 85
12 69 62
12 70 22
12 71 96
12 72 24
12 73 27
12 74 84
12 75 17
12 76 57
12 77 70
12 78 22
12 79 31
12 80 15
12 81 22
12 82 35
12 83 31
12 84 64
12 85 90
12 86 57
12 87 30
12 88 90
12 89 7
12 90 43
12 91 14
12 92 5
12 93 12
12 94 31
12 95 71
12 96 20
12 97 72
12 98 19
12 99 55
12 100 3
12 101 79
12 102 100
12 103 32
12 104 33
12 105 30
12 106 50
12 107 92
12 108 14
12 109 63
12 110 44
12 111 94
12 112 58
12 113 36
12 114 29
12 115 30
12 116 36
12 117 55
12 118 26
12 119 48
13 14 88
13 15 54
13 16 95
13 17 65
13 18 63
13 19 41
13 20 88
13 21 30
13 22 17
13 23 1
13 24 10
13 25 19
13 26 66
13 27 5
13 28 51
13 29 12
13 30 67
13 31 69
13 32 65
13 33 52
13 34 94
13 35 17
13 36 89
13 37 61
13 38 26
13 39 11
13 40 29
13 41 61
13 42 55
13 43 77
13 44 91
13 45 31
13 46 85
13 47 2
13 48 32
13 49 3
13 50 63
13 51 41
13 52 77
13 53 69
13 54 89
13 55 79
13 56 30
13 57 100
13 58 60
13 59 15
13 60 77
13 61 8
13 62 13
13 63 11
13 64 67
13 65 31
13 66 28
13 67 59
13 68 55
13 69 14
13 70 29
13 71 44
13 72 24
13 73 77
13 74 64
13 75 45
13 76 21
13 77 75
13 78 43
13 79 70
13 80 24
13 81 82
13 82 31
13 83 87
13 84 22
13 85 64
13 86 4
13 87 37
13 88 59
13 89 69
13 90 85
13 91 60
13 92 44
13 93 14
13 94 69
13 95 18
13 96 50
13 97 65
13 98 18
13 99 66
13 100 44
13 101 57
13 102 59
13 103 93
13 104 40
13 105 11
13 106 99
13 107 61
13 108 54
13 109 44
13 110 22
13 111 34
13 112 52
13 113 9
13 114 84
13 115 10
13 116 24
13 117 3
13 118 31
13 119 36
14 15 5
14 16 23
14 17 40
14 18 16
14 19 48
14 20 2
14 21 81
14 22 28
14 23 16
14 24 46
14 25 86
14 26 87
14 27 81
14 28 58
14 29 97
14 30 34
14 31 73
14 32 90
14 33 38
14 34 23
14 35 19
14 36 75
14 37 33
14 38 85
14 39 53
14 40 25
14 41 47
14 42 66
14 43 75
14 44 75
14 45 11
14 46 92
14 47 77
14 48 90
14 49 88
14 50 58
14 51 12
14 52 84
14 53 83
14 54 16
14 55 80
14 56 48
14 57 85
14 58 21
14 59 61
14 60 68
14 61 1
14 62 5
14 63 91
14 64 34
14 65 17
14 66 12
14 67 87
14 68 15
14 69 36
14 70 94
14 71 75
14 72 77
14 73 21
14 74 30
14 75 62
14 76 60
14 77 36
14 78 96
14 79 76
14 80 60
14 81 57
14 82 55
14 83 50
14 84 21
14 85 3
14 86 48
14 87 89
14 88 94
14 89 19
14 90 23
14 91 57
14 92 42
14 93 39
14 94 78
14 95 11
14 96 47
14 97 18
14 98 31
14 99 33
14 100 45
14 101 87
14 102 77
14 103 73
14 104 69
14 105 45
14 106 64
14 107 2
14 108 22
14 109 33
14 110 98
14 111 10
14 112 92
14 113 90
14 114 67
14 115 29
14 116 45
14 117 1
14 118 40
14 119 100
15 16 54
15 17 8
15 18 37
15 19 79
15 20 74
15 21 76
15 22 99
15 23 59
15 24 10
15 25 24
15 26 55
15 27 12
15 28 79
15 29 87
15 30 26
15 31 16
15 32 97
15 33 38
15 34 63
15 35 92
15 36 71
15 37 100
15 38 77
15 39 62
15 40 66
15 41 8
15 42 4
15 43 79
15 44 1
15 45 53
15 46 43
15 47 54
15 48 40
15 49 52
15 50 56
15 51 87
15 52 51
15 53 76
15 54 55
15 55 80
15 56 8
15 57 36
15 58 55
15 59 35
15 60 19
15 61 96
15 62 69
15 63 26
15 64 76
15 65 51
15 66 60
15 67 47
15 68 65
15 69 67
15 70 43
15 71 78
15 72 67
15 73 96
15 74 61
15 75 24
15 76 4
15 77 87
15 78 65
15 79 92
15 80 47
15 81 30
15 82 73
15 83 3
15 84 63
15 85 2
15 86 72
15 87 89
15 88 29
15 89 100
15 90 95
15 91 17
15 92 65
15 93 95
15 94 92
15 95 91
15 96 31
15 97 48
15 98 50
15 99 79
15 100 3
15 101 100
15 102 100
15 103 74
15 104 21
15 105 2
15 106 95
15 107 69
15 108 12
15 109 64
15 110 99
15 111 59
15 112 87
15 113 33
15 114 25
15 115 41
15 116 11
15 117 52
15 118 70
15 119 81
16 17 92
16 18 4
16 19 96
16 20 55
16 21 90
16 22 97
16 23 85
16 24 39
16 25 29
16 26 57
16 27 29
16 28 87
16 29 48
16 30 44
16 31 42
16 32 53
16 33 52
16 34 63
16 35 9
16 36 4
16 37 16
16 38 38
16 39 81
16 40 48
16 41 16
16 42 63
16 43 72
16 44 36
16 45 60
16 46 87
16 47 52
16 48 51
16 49 14
16 50 12
16 51 57
16 52 4
16 53 2
16 54 42
16 55 59
16 56 43
16 57 77
16 58 73
16 59 63
16 60 43
16 61 69
16 62 9
16 63 34
16 64 57
16 65 61
16 66 47
16 67 89
16 68 6
16 69 65
16 70 73
16 71 12
16 72 91
16 73 14
16 74 32
16 75 69
16 76 11
16 77 92
16 78 53
16 79 44
16 80 41
16 81 10
16 82 77
16 83 55
16 84 17
16 85 69
16 86 94
16 87 28
16 88 47
16 89 60
16 90 73
16 91 7
16 92 49
16 93 81
16 94 11
16 95 76
16 96 64
16 97 50
16 98 90
16 99 77
16 100 30
16 101 86
16 102 77
16 103 49
16 104 14
16 105 78
16 106 95
16 107 36
16 108 65
16 109 79
16 110 24
16 111 13
16 112 23
16 113 21
16 114 27
16 115 65
16 116 29
16 117 55
16 118 86
16 119 6
17 18 53
17 19 92
17 20 3
17 21 56
17 22 6
17 23 31
17 24 54
17 25 71
17 26 33
17 27 59
17 28 66
17 29 68
17 30 56
17 31 89
17 32 81
17 33 69
17 34 2
17 35 62
17 36 70
17 37 20
17 38 91
17 39 64
17 40 6
17 41 64
17 42 6
17 43 36
17 44 27
17 45 23
17 46 19
17 47 96
17 48 53
17 49 66
17 50 15
17 51 24
17 52 77
17 53 27
17 54 78
17 55 66
17 56 42
17 57 20
17 58 80
17 59 87
17 60 99
17 61 9
17 62 15
17 63 99
17 64 31
17 65 56
17 66 73
17 67 47
17 68 28
17 69 56
17 70 67
17 71 57
17 72 16
17 73 48
17 74 72
17 75 12
17 76 44
17 77 37
17 78 81
17 79 93
17 80 21
17 81 75
17 82 34
17 83 30
17 84 56
17 85 12
17 86 32
17 87 54
17 88 19
17 89 76
17 90 77
17 91 34
17 92 85
17 93 86
17 94 25
17 95 30
17 96 13
17 97 37
17 98 32
17 99 64
17 100 44
17 101 40
17 102 67
17 103 72
17 104 76
17 105 100
17 106 98
17 107 74
17 108 89
17 109 85
17 110 15
17 111 13
17 112 100
17 113 77
17 114 63
17 115 91
17 116 15
17 117 14
17 118 15
17 119 98
18 19 88
18 20 62
18 21 28
18 22 34
18 23 74
18 24 3
18 25 43
18 26 22
18 27 96
18 28 1
18 29 20
18 30 14
18 31 72
18 32 20
18 33 78
18 34 38
18 35 37
18 36 60
18 37 48
18 38 7
18 39 29
18 40 87
18 41 7
18 42 53
18 43 19
18 44 44
18 45 20
18 46 13
18 47 30
18 48 95
18 49 64
18 50 51
18 51 43
18 52 98
18 53 85
18 54 60
18 55 50
18 56 41
18 57 36
18 58 16
18 59 86
18 60 96
18 61 35
18 62 84
18 63 72
18 64 26
18 65 20
18 66 18
18 67 27
18 68 8
18 69 33
18 70 47
18 71 6
18 72 97
18 73 16
18 74 34
18 75 81
18 76 84
18 77 29
18 78 100
18 79 25
18 80 52
18 81 41
18 82 17
18 83 26
18 84 55
18 85 73
18 86 17
18 87 20
18 88 55
18 89 36
18 90 28
18 91 82
18 92 93
18 93 22
18 94 73
18 95 22
18 96 82
18 97 79
18 98 71
18 99 46
18 100 81
18 101 1
18 102 4
18 103 83
18 104 61
18 105 51
18 106 39
18 107 94
18 108 22
18 109 90
18 110 22
18 111 57
18 112 74
18 113 18
18 114 58
18 115 30
18 116 46
18 117 34
18 118 87
18 119 46
19 20 18
19 21 34
19 22 68
19 23 31
19 24 50
19 25 63
19 26 95
19 27 87
19 28 37
19 29 53
19 30 98
19 31 26
19 32 60
19 33 44
19 34 48
19 35 31
19 36 69
19 37 19
19 38 45
19 39 46
19 40 47
19 41 39
19 42 94
19 43 4
19 44 32
19 45 76
19 46 51
19 47 33
19 48 47
19 49 50
19 50 59
19 51 4
19 52 34
19 53 100
19 54 85
19 55 91
19 56 28
19 57 64
19 58 61
19 59 62
19 60 63
19 61 14
19 62 87
19 63 12
19 64 5
19 65 91
19 66 52
19 67 34
19 68 3
19 69 54
19 70 25
19 71 36
19 72 52
19 73 87
19 74 74
19 75 4
19 76 41
19 77 18
19 78 62
19 79 98
19 80 54
19 81 45
19 82 47
19 83 9
19 84 22
19 85 63
19 86 64
19 87 70
19 88 97
19 89 23
19 90 14
19 91 87
19 92 48
19 93 95
19 94 40
19 95 97
19 96 45
19 97 94
19 98 62
19 99 94
19 100 52
19 101 43
19 102 84
19 103 18
19 104 100
19 105 52
19 106 75
19 107 64
19 108 63
19 109 13
19 110 64
19 111 33
19 112 97
19 113 100
19 114 89
19 115 77
19 116 100
19 117 85
19 118 77
19 119 24
20 21 82
20 22 45
20 23 50
20 24 80
20 25 20
20 26 4
20 27 92
20 28 32
20 29 14
20 30 20
20 31 3
20 32 30
20 33 79
20 34 27
20 35 72
20 36 74
20 37 48
20 38 89
20 39 10
20 40 2
20 41 69
20 42 11
20 43 75
20 44 14
20 45 40
20 46 68
20 47 35
20 48 94
20 49 45
20 50 59
20 51 12
20 52 81
20 53 95
20 54 51
20 55 11
20 56 16
20 57 4
20 58 60
20 59 40
20 60 13
20 61 70
20 62 99
20 63 73
20 64 36
20 65 45
20 66 25
20 67 98
20 68 8
20 69 87
20 70 14
20 71 70
20 72 64
20 73 94
20 74 89
20 75 89
20 76 97
20 77 20
20 78 23
20 79 97
20 80 32
20 81 57
20 82 94
20 83 36
20 84 92
20 85 1
20 86 62
20 87 23
20 88 99
20 89 73
20 90 79
20 91 96
20 92 48
20 93 51
20 94 12
20 95 29
20 96 47
20 97 4
20 98 32
20 99 32
20 100 81
20 101 42
20 102 97
20 103 1
20 104 64
20 105 47
20 106 86
20 107 68
20 108 12
20 109 34
20 110 58
20 111 60
20 112 9
20 113 4
20 114 63
20 115 24
20 116 29
20 117 3
20 118 79
20 119 97
21 22 63
21 23 72
21 24 74
21 25 63
21 26 57
21 27 48
21 28 58
21 29 30
21 30 18
21 31 82
21 32 96
21 33 10
21 34 63
21 35 25
21 36 76
21 37 25
21 38 62
21 39 9
21 40 18
21 41 55
21 42 37
21 43 56
21 44 28
21 45 56
21 46 57
21 47 6
21 48 93
21 49 65
21 50 24
21 51 95
21 52 9
21 53 9
21 54 14
21 55 64
21 56 41
21 57 91
21 58 93
21 59 93
21 60 1
21 61 63
21 62 75
21 63 59
