120 7140
1 101 3
1 102 55
1 103 44
1 104 27
1 105 47
1 106 70
1 107 54
1 108 19
1 109 90
1 110 2
1 111 82
1 112 82
1 113 11
1 114 12
1 115 99
1 116 35
1 117 33
1 118 62
1 119 86
2 3 90
2 4 98
2 5 62
2 6 46
2 7 26
2 8 94
2 9 63
2 10 97
2 11 97
2 12 24
2 13 79
2 14 85
2 15 82
2 16 96
2 17 61
2 18 56
2 19 53
2 20 83
2 21 84
2 22 9
2 23 48
2 24 47
2 25 2
2 26 46
2 27 87
2 28 99
2 29 1
2 30 64
2 31 87
2 32 31
2 33 22
2 34 92
2 35 57
2 36 25
2 37 75
2 38 57
2 39 12
2 40 76
2 41 13
2 42 12
2 43 94
2 44 36
2 45 48
2 46 3
2 47 92
2 48 88
2 49 45
2 50 72
2 51 88
2 52 71
2 53 36
2 54 10
2 55 75
2 56 22
2 57 63
2 58 23
2 59 62
2 60 59
2 61 94
2 62 18
2 63 1
2 64 9
2 65 65
2 66 88
2 67 32
2 68 6
2 69 68
2 70 47
2 71 94
2 72 86
2 73 52
2 74 49
2 75 3
2 76 12
2 77 59
2 78 63
2 79 8
2 80 99
2 81 39
2 82 61
2 83 73
2 84 92
2 85 56
2 86 62
2 87 4
2 88 46
2 89 75
2 90 58
2 91 98
2 92 9
2 93 84
2 94 85
2 95 26
2 96 30
2 97 90
2 98 49
2 99 27
2 100 72
2 101 68
2 102 91
2 103 41
2 104 6
2 105 85
2 106 53
2 107 42
2 108 18
2 109 27
2 110 78
2 111 10
2 112 100
2 113 77
2 114 53
2 115 8
2 116 25
2 117 47
2 118 55
2 119 43
3 4 38
3 5 47
3 6 88
3 7 16
3 8 87
3 9 81
3 10 61
3 11 13
3 12 3
3 13 73
3 14 20
3 15 51
3 16 60
3 17 62
3 18 70
3 19 70
3 20 71
3 21 6
3 22 58
3 23 45
3 24 51
3 25 19
3 26 13
3 27 85
3 28 48
3 29 1
3 30 91
3 31 12
3 32 26
3 33 30
3 34 15
3 35 41
3 36 83
3 37 94
3 38 47
3 39 84
3 40 20
3 41 85
3 42 94
3 43 27
3 44 73
3 45 3
3 46 55
3 47 47
3 48 75
3 49 8
3 50 54
3 51 32
3 52 69
3 53 40
3 54 69
3 55 57
3 56 49
3 57 21
3 58 22
3 59 10
3 60 80
3 61 49
3 62 17
3 63 15
3 64 58
3 65 72
3 66 28
3 67 64
3 68 58
3 69 31
3 70 48
3 71 83
3 72 19
3 73 90
3 74 21
3 75 42
3 76 76
3 77 75
3 78 50
3 79 77
3 80 12
3 81 27
3 82 73
3 83 5
3 84 27
3 85 63
3 86 56
3 87 96
3 88 42
3 89 13
3 90 3
3 91 2
3 92 73
3 93 35
3 94 29
3 95 43
3 96 46
3 97 26
3 98 81
3 99 69
3 100 15
3 101 77
3 102 81
3 103 51
3 104 19
3 105 81
3 106 62
3 107 53
3 108 54
3 109 42
3 110 12
3 111 52
3 112 32
3 113 14
3 114 64
3 115 22
3 116 41
3 117 27
3 118 67
3 119 53
4 5 5
4 6 40
4 7 66
4 8 34
4 9 73
4 10 26
4 11 77
4 12 48
4 13 33
4 14 16
4 15 61
4 16 30
4 17 54
4 18 39
4 19 33
4 20 75
4 21 27
4 22 7
4 23 24
4 24 45
4 25 77
4 26 48
4 27 41
4 28 1
4 29 62
4 30 92
4 31 1
4 32 54
4 33 9
4 34 75
4 35 6
4 36 58
4 37 95
4 38 35
4 39 34
4 40 93
4 41 71
4 42 50
4 43 70
4 44 1
4 45 74
4 46 65
4 47 23
4 48 68
4 49 23
4 50 67
4 51 88
4 52 60
4 53 89
4 54 53
4 55 11
4 56 86
4 57 71
4 58 89
4 59 73
4 60 85
4 61 29
4 62 95
4 63 65
4 64 53
4 65 59
4 66 7
4 67 53
4 68 16
4 69 95
4 70 76
4 71 17
4 72 5
4 73 59
4 74 81
4 75 1
4 76 72
4 77 63
4 78 30
4 79 29
4 80 79
4 81 23
4 82 31
4 83 93
4 84 66
4 85 86
4 86 59
4 87 41
4 88 100
4 89 2
4 90 54
4 91 42
4 92 99
4 93 6
4 94 77
4 95 60
4 96 42
4 97 50
4 98 70
4 99 85
4 100 99
4 101 85
4 102 9
4 103 80
4 104 16
4 105 26
4 106 3
4 107 61
4 108 35
4 109 67
4 110 33
4 111 21
4 112 63
4 113 68
4 114 58
4 115 74
4 116 11
4 117 1
4 118 26
4 119 73
5 6 55
5 7 72
5 8 90
5 9 34
5 10 18
5 11 23
5 12 44
5 13 6
5 14 91
5 15 42
5 16 33
5 17 39
5 18 8
5 19 87
5 20 58
5 21 64
5 22 52
5 23 7
5 24 66
5 25 21
5 26 90
5 27 54
5 28 39
5 29 48
5 30 82
5 31 94
5 32 64
5 33 68
5 34 80
5 35 72
5 36 21
5 37 97
5 38 54
5 39 5
5 40 97
5 41 68
5 42 72
5 43 5
5 44 69
5 45 53
5 46 37
5 47 64
5 48 90
5 49 82
5 50 3
5 51 32
5 52 93
5 53 15
5 54 76
5 55 66
5 56 5
5 57 24
5 58 33
5 59 1
5 60 29
5 61 24
5 62 61
5 63 36
5 64 100
5 65 97
5 66 16
5 67 95
5 68 79
5 69 76
5 70 7
5 71 83
5 72 36
5 73 73
5 74 27
5 75 45
5 76 63
5 77 100
5 78 37
5 79 55
5 80 18
5 81 10
5 82 8
5 83 61
5 84 97
5 85 14
5 86 82
5 87 85
5 88 98
5 89 60
5 90 83
5 91 68
5 92 80
5 93 88
5 94 37
5 95 28
5 96 47
5 97 87
5 98 19
5 99 80
5 100 85
5 101 41
5 102 41
5 103 35
5 104 24
5 105 77
5 106 74
5 107 66
5 108 10
5 109 48
5 110 94
5 111 88
5 112 62
5 113 46
5 114 61
5 115 13
5 116 71
5 117 76
5 118 39
5 119 95
6 7 32
6 8 54
6 9 56
6 10 86
6 11 92
6 12 18
6 13 76
6 14 75
6 15 26
6 16 27
6 17 73
6 18 9
6 19 47
6 20 87
6 21 28
6 22 98
6 23 90
6 24 34
6 25 48
6 26 95
6 27 19
6 28 65
6 29 73
6 30 5
6 31 9
6 32 19
6 33 20
6 34 12
6 35 92
6 36 4
6 37 56
6 38 55
6 39 27
6 40 87
6 41 80
6 42 11
6 43 95
6 44 21
6 45 19
6 46 19
6 47 34
6 48 20
6 49 98
6 50 62
6 51 6
6 52 42
6 53 48
6 54 3
6 55 22
6 56 19
6 57 94
6 58 97
6 59 39
6 60 5
6 61 9
6 62 61
6 63 60
6 64 79
6 65 64
6 66 54
6 67 47
6 68 42
6 69 70
6 70 60
6 71 33
6 72 26
6 73 95
6 74 5
6 75 19
6 76 52
6 77 46
6 78 76
6 79 48
6 80 38
6 81 45
6 82 28
6 83 50
6 84 60
6 85 8
6 86 64
6 87 99
6 88 95
6 89 64
6 90 68
6 91 87
6 92 16
6 93 81
6 94 43
6 95 36
6 96 94
6 97 11
6 98 91
6 99 16
6 100 19
6 101 86
6 102 35
6 103 82
6 104 75
6 105 71
6 106 67
6 107 84
6 108 64
6 109 28
6 110 34
6 111 78
6 112 31
6 113 49
6 114 20
6 115 60
6 116 68
6 117 18
6 118 76
6 119 91
7 8 25
7 9 97
7 10 4
7 11 86
7 12 87
7 13 17
7 14 86
7 15 56
7 16 55
7 17 28
7 18 19
7 19 21
7 20 77
7 21 72
7 22 9
7 23 52
7 24 87
7 25 76
7 26 83
7 27 48
7 28 94
7 29 10
7 30 88
7 31 18
7 32 5
7 33 10
7 34 74
7 35 39
7 36 77
7 37 76
7 38 21
7 39 90
7 40 80
7 41 32
7 42 6
7 43 93
7 44 82
7 45 66
7 46 19
7 47 25
7 48 37
7 49 38
7 50 79
7 51 12
7 52 39
7 53 94
7 54 20
7 55 57
7 56 86
7 57 72
7 58 41
7 59 28
7 60 49
7 61 24
7 62 77
7 63 17
7 64 8
7 65 100
7 66 89
7 67 59
7 68 66
7 69 23
7 70 87
7 71 81
7 72 71
7 73 34
7 74 76
7 75 31
7 76 20
7 77 20
7 78 27
7 79 78
7 80 57
7 81 42
7 82 96
7 83 2
7 84 65
7 85 50
7 86 2
7 87 45
7 88 29
7 89 84
7 90 6
7 91 31
7 92 41
7 93 42
7 94 27
7 95 58
7 96 21
7 97 91
7 98 67
7 99 72
7 100 5
7 101 73
7 102 98
7 103 13
7 104 45
7 105 79
7 106 35
7 107 54
7 108 1
7 109 65
7 110 76
7 111 65
7 112 17
7 113 4
7 114 26
7 115 57
7 116 39
7 117 86
7 118 29
7 119 66
8 9 1
8 10 46
8 11 65
8 12 70
8 13 99
8 14 2
8 15 75
8 16 85
8 17 8
8 18 74
8 19 81
8 20 57
8 21 26
8 22 49
8 23 77
8 24 39
8 25 65
8 26 71
8 27 10
8 28 30
8 29 14
8 30 88
8 31 8
8 32 37
8 33 47
8 34 42
8 35 85
8 36 66
8 37 89
8 38 33
8 39 41
8 40 61
8 41 62
8 42 86
8 43 70
8 44 43
8 45 76
8 46 59
8 47 63
8 48 51
8 49 80
8 50 77
8 51 65
8 52 6
8 53 95
8 54 47
8 55 20
8 56 58
8 57 46
8 58 45
8 59 2
8 60 4
8 61 1
8 62 36
8 63 43
8 64 98
8 65 29
8 66 67
8 67 27
8 68 98
8 69 49
8 70 24
8 71 34
8 72 85
8 73 56
8 74 39
8 75 10
8 76 75
8 77 13
8 78 36
8 79 97
8 80 25
8 81 96
8 82 90
8 83 11
8 84 71
8 85 41
8 86 52
8 87 72
8 88 92
8 89 75
8 90 52
8 91 55
8 92 19
8 93 39
8 94 1
8 95 75
8 96 52
8 97 28
8 98 1
8 99 14
8 100 58
8 101 62
8 102 32
8 103 36
8 104 34
8 105 24
8 106 59
8 107 19
8 108 88
8 109 68
8 110 3
8 111 28
8 112 74
8 113 5
8 114 46
8 115 52
8 116 99
8 117 79
8 118 31
8 119 8
9 10 40
9 11 47
9 12 62
9 13 80
9 14 36
9 15 78
9 16 3
9 17 81
9 18 12
9 19 98
9 20 99
9 21 65
9 22 94
9 23 81
9 24 30
9 25 33
9 26 53
9 27 13
9 28 19
9 29 52
9 30 9
9 31 82
9 32 85
9 33 26
9 34 70
9 35 33
9 36 13
9 37 56
9 38 80
9 39 54
9 40 95
9 41 86
9 42 40
9 43 28
9 44 87
9 45 10
9 46 92
9 47 65
9 48 72
9 49 28
9 50 96
9 51 93
9 52 8
9 53 56
9 54 40
9 55 76
9 56 59
9 57 80
9 58 3
9 59 70
9 60 46
9 61 56
9 62 16
9 63 87
9 64 75
9 65 32
9 66 30
9 67 7
9 68 20
9 69 82
9 70 97
9 71 57
9 72 18
9 73 66
9 74 23
9 75 42
9 76 42
9 77 24
9 78 14
9 79 46
9 80 94
9 81 32
9 82 100
9 83 94
9 84 43
9 85 96
9 86 9
9 87 81
9 88 12
9 89 81
9 90 60
9 91 83
9 92 19
9 93 54
9 94 19
9 95 64
9 96 38
9 97 39
9 98 32
9 99 30
9 100 62
9 101 96
9 102 39
9 103 72
9 104 10
9 105 7
9 106 31
9 107 71
9 108 87
9 109 17
9 110 29
9 111 18
9 112 11
9 113 17
9 114 62
9 115 71
9 116 42
9 117 49
9 118 6
9 119 96
10 11 67
10 12 13
10 13 66
10 14 93
10 15 21
10 16 17
10 17 17
10 18 8
10 19 36
10 20 57
10 21 66
10 22 12
10 23 71
10 24 8
10 25 23
10 26 23
10 27 29
10 28 52
10 29 24
10 30 52
10 31 98
10 32 18
10 33 44
10 34 4
10 35 55
10 36 83
10 37 11
10 38 22
10 39 31
10 40 48
10 41 39
10 42 51
10 43 98
10 44 42
10 45 98
10 46 34
10 47 56
10 48 29
10 49 37
10 50 52
10 51 74
10 52 48
10 53 37
10 54 26
10 55 51
10 56 61
10 57 9
10 58 96
10 59 39
10 60 59
10 61 68
10 62 73
10 63 73
10 64 88
10 65 99
10 66 95
10 67 90
10 68 8
10 69 46
10 70 1
10 71 70
10 72 14
10 73 7
10 74 45
10 75 92
10 76 8
10 77 79
10 78 11
10 79 98
10 80 46
10 81 60
10 82 29
10 83 94
10 84 17
10 85 27
10 86 11
10 87 85
10 88 87
10 89 28
10 90 62
10 91 1
10 92 77
10 93 81
10 94 55
10 95 83
10 96 21
10 97 82
10 98 54
10 99 27
10 100 74
10 101 21
10 102 2
10 103 36
10 104 55
10 105 14
10 106 54
10 107 56
10 108 97
10 109 92
10 110 56
10 111 50
10 112 62
10 113 13
10 114 39
10 115 45
10 116 23
10 117 66
10 118 31
10 119 52
11 12 34
11 13 44
11 14 29
11 15 5
11 16 87
11 17 26
11 18 30
11 19 1
11 20 25
11 21 83
11 22 50
11 23 80
11 24 7
11 25 12
11 26 4
11 27 63
11 28 11
11 29 40
11 30 100
11 31 48
11 32 15
11 33 69
11 34 92
11 35 24
11 36 64
11 37 81
11 38 36
11 39 38
11 40 54
11 41 40
11 42 39
11 43 67
11 44 21
11 45 67
11 46 72
11 47 85
11 48 9
11 49 48
11 50 91
11 51 45
11 52 43
11 53 79
11 54 66
11 55 62
11 56 33
11 57 78
11 58 39
11 59 94
11 60 88
11 61 71
11 62 56
11 63 41
11 64 87
11 65 74
11 66 95
11 67 8
11 68 67
11 69 20
11 70 73
11 71 97
11 72 73
11 73 95
11 74 16
11 75 1
11 76 22
11 77 52
11 78 60
11 79 97
11 80 62
11 81 62
11 82 45
11 83 95
11 84 25
11 85 39
11 86 22
11 87 85
11 88 38
11 89 89
11 90 14
11 91 69
11 92 8
11 93 2
11 94 75
11 95 68
11 96 7
11 97 40
11 98 81
11 99 80
11 100 19
11 101 53
11 102 16
11 103 83
11 104 54
11 105 13
11 106 70
11 107 42
11 108 81
11 109 5
11 110 90
11 111 82
11 112 71
11 113 52
11 114 70
11 115 53
11 116 62
11 117 68
11 118 85
11 119 90
12 13 92
12 14 21
12 15 24
12 16 72
12 17 75
12 18 34
12 19 54
12 20 22
12 21 99
12 22 90
12 23 17
12 24 90
12 25 83
12 26 24
12 27 7
12 28 10
12 29 11
12 30 55
12 31 60
12 32 12
12 33 92
12 34 98
12 35 45
12 36 61
12 37 98
12 38 99
12 39 9
12 40 87
12 41 95
12 42 8
12 43 33
12 44 42
12 45 42
12 46 68
12 47 87
12 48 12
12 49 5
12 50 90
12 51 86
12 52 2
12 53 20
12 54 45
12 55 90
12 56 1
12 57 97
12 58 23
12 59 47
12 60 60
12 61 61
12 62 29
12 63 30
12 64 86
12 65 92
12 66 70
12 67 35
12 68 1
12 69 13
12 70 90
12 71 17
12 72 61
12 73 54
12 74 37
12 75 82
12 76 27
12 77 69
12 78 66
12 79 24
12 80 8
12 81 51
12 82 24
12 83 98
12 84 100
12 85 51
12 86 36
12 87 95
12 88 85
12 89 32
12 90 100
12 91 79
12 92 97
12 93 67
12 94 47
12 95 11
12 96 24
12 97 39
12 98 52
12 99 98
12 100 13
12 101 32
12 102 11
12 103 13
12 104 96
12 105 48
12 106 40
12 107 44
12 108 71
12 109 64
12 110 49
12 111 68
12 112 54
12 113 23
12 114 27
12 115 59
12 116 26
12 117 45
12 118 32
12 119 29
13 14 66
13 15 96
13 16 18
13 17 69
13 18 63
13 19 88
13 20 42
13 21 72
13 22 39
13 23 5
13 24 90
13 25 55
13 26 96
13 27 7
13 28 51
13 29 89
13 30 91
13 31 36
13 32 22
13 33 6
13 34 22
13 35 66
13 36 91
13 37 91
13 38 38
13 39 77
13 40 22
13 41 11
13 42 97
13 43 67
13 44 3
13 45 21
13 46 97
13 47 96
13 48 66
13 49 37
13 50 30
13 51 1
13 52 63
13 53 64
13 54 7
13 55 61
13 56 87
13 57 59
13 58 1
13 59 96
13 60 83
13 61 30
13 62 37
13 63 47
13 64 65
13 65 46
13 66 75
13 67 57
13 68 10
13 69 24
13 70 55
13 71 21
13 72 26
13 73 2
13 74 54
13 75 45
13 76 56
13 77 19
13 78 37
13 79 68
13 80 68
13 81 27
13 82 65
13 83 98
13 84 62
13 85 99
13 86 7
13 87 17
13 88 4
13 89 77
13 90 59
13 91 62
13 92 44
13 93 2
13 94 21
13 95 90
13 96 2
13 97 57
13 98 67
13 99 72
13 100 100
13 101 82
13 102 97
13 103 24
13 104 65
13 105 52
13 106 89
13 107 32
13 108 83
13 109 73
13 110 78
13 111 25
13 112 81
13 113 6
13 114 33
13 115 16
13 116 68
13 117 92
13 118 76
13 119 15
14 15 72
14 16 73
14 17 78
14 18 94
14 19 45
14 20 13
14 21 34
14 22 12
14 23 19
14 24 99
14 25 100
14 26 65
14 27 10
14 28 6
14 29 54
14 30 90
14 31 59
14 32 50
14 33 5
14 34 29
14 35 38
14 36 88
14 37 38
14 38 64
14 39 32
14 40 81
14 41 77
14 42 42
14 43 13
14 44 91
14 45 24
14 46 59
14 47 79
14 48 14
14 49 64
14 50 89
14 51 83
14 52 34
14 53 28
14 54 99
14 55 30
14 56 100
14 57 11
14 58 97
14 59 26
14 60 24
14 61 94
14 62 7
14 63 13
14 64 15
14 65 57
14 66 66
14 67 73
14 68 28
14 69 54
14 70 8
14 71 98
14 72 14
14 73 14
14 74 30
14 75 88
14 76 35
14 77 24
14 78 45
14 79 50
14 80 31
14 81 77
14 82 46
14 83 37
14 84 38
14 85 93
14 86 83
14 87 52
14 88 20
14 89 67
14 90 43
14 91 12
14 92 78
14 93 65
14 94 50
14 95 100
14 96 41
14 97 37
14 98 69
14 99 26
14 100 71
14 101 17
14 102 28
14 103 47
14 104 84
14 105 8
14 106 35
14 107 15
14 108 9
14 109 57
14 110 77
14 111 1
14 112 26
14 113 2
14 114 89
14 115 29
14 116 70
14 117 97
14 118 39
14 119 64
15 16 41
15 17 86
15 18 92
15 19 80
15 20 33
15 21 2
15 22 23
15 23 74
15 24 93
15 25 33
15 26 64
15 27 4
15 28 74
15 29 65
15 30 76
15 31 2
15 32 50
15 33 64
15 34 71
15 35 16
15 36 27
15 37 47
15 38 30
15 39 68
15 40 30
15 41 78
15 42 80
15 43 15
15 44 35
15 45 50
15 46 97
15 47 27
15 48 50
15 49 8
15 50 32
15 51 39
15 52 68
15 53 70
15 54 57
15 55 9
15 56 59
15 57 86
15 58 52
15 59 42
15 60 74
15 61 59
15 62 45
15 63 14
15 64 48
15 65 36
15 66 36
15 67 65
15 68 49
15 69 71
15 70 80
15 71 5
15 72 1
15 73 49
15 74 26
15 75 95
15 76 49
15 77 17
15 78 59
15 79 91
15 80 22
15 81 58
15 82 1
15 83 87
15 84 21
15 85 37
15 86 4
15 87 98
15 88 90
15 89 76
15 90 51
15 91 67
15 92 63
15 93 62
15 94 85
15 95 87
15 96 92
15 97 40
15 98 67
15 99 12
15 100 83
15 101 46
15 102 78
15 103 85
15 104 57
15 105 81
15 106 27
15 107 53
15 108 95
15 109 46
15 110 78
15 111 99
15 112 69
15 113 48
15 114 28
15 115 20
15 116 33
15 117 89
15 118 6
15 119 72
16 17 33
16 18 73
16 19 46
16 20 22
16 21 20
16 22 90
16 23 75
16 24 18
16 25 3
16 26 56
16 27 28
16 28 39
16 29 11
16 30 25
16 31 19
16 32 58
16 33 57
16 34 29
16 35 97
16 36 49
16 37 53
16 38 94
16 39 41
16 40 99
16 41 77
16 42 83
16 43 68
16 44 35
16 45 22
16 46 37
16 47 46
16 48 6
16 49 10
16 50 22
16 51 12
16 52 100
16 53 65
16 54 43
16 55 15
16 56 59
16 57 30
16 58 10
16 59 44
16 60 26
16 61 99
16 62 66
16 63 34
16 64 30
16 65 18
16 66 47
16 67 3
16 68 57
16 69 4
16 70 4
16 71 19
16 72 13
16 73 56
16 74 41
16 75 62
16 76 42
16 77 54
16 78 12
16 79 93
16 80 37
16 81 61
16 82 95
16 83 43
16 84 9
16 85 6
16 86 84
16 87 32
16 88 66
16 89 56
16 90 15
16 91 100
16 92 100
16 93 82
16 94 74
16 95 15
16 96 94
16 97 11
16 98 43
16 99 52
16 100 39
16 101 85
16 102 6
16 103 38
16 104 2
16 105 37
16 106 54
16 107 43
16 108 5
16 109 38
16 110 43
16 111 60
16 112 52
16 113 99
16 114 42
16 115 72
16 116 74
16 117 20
16 118 29
16 119 62
17 18 39
17 19 12
17 20 57
17 21 61
17 22 31
17 23 73
17 24 44
17 25 73
17 26 43
17 27 22
17 28 19
17 29 58
17 30 40
17 31 21
17 32 11
17 33 90
17 34 42
17 35 44
17 36 95
17 37 72
17 38 56
17 39 48
17 40 90
17 41 93
17 42 12
17 43 32
17 44 42
17 45 54
17 46 48
17 47 78
17 48 68
17 49 53
17 50 76
17 51 84
17 52 68
17 53 86
17 54 5
17 55 9
17 56 48
17 57 36
17 58 87
17 59 27
17 60 17
17 61 10
17 62 22
17 63 8
17 64 39
17 65 35
17 66 47
17 67 90
17 68 1
17 69 4
17 70 69
17 71 97
17 72 59
17 73 78
17 74 36
17 75 43
17 76 41
17 77 39
17 78 27
17 79 13
17 80 36
17 81 76
17 82 41
17 83 1
17 84 39
17 85 85
17 86 31
17 87 39
17 88 13
17 89 93
17 90 80
17 91 99
17 92 9
17 93 12
17 94 60
17 95 19
17 96 93
17 97 73
17 98 15
17 99 6
17 100 67
17 101 24
17 102 76
17 103 18
17 104 48
17 105 3
17 106 24
17 107 66
17 108 45
17 109 21
17 110 6
17 111 33
17 112 28
17 113 50
17 114 22
17 115 67
17 116 86
17 117 68
17 118 86
17 119 83
18 19 51
18 20 52
18 21 40
18 22 40
18 23 75
18 24 7
18 25 95
18 26 50
18 27 36
18 28 48
18 29 30
18 30 51
18 31 83
18 32 44
18 33 60
18 34 18
18 35 13
18 36 94
18 37 46
18 38 64
18 39 6
18 40 38
18 41 42
18 42 38
18 43 92
18 44 16
18 45 17
18 46 77
18 47 30
18 48 65
18 49 37
18 50 52
18 51 68
18 52 57
18 53 97
18 54 48
18 55 73
18 56 79
18 57 56
18 58 73
18 59 38
18 60 22
18 61 89
18 62 64
18 63 56
18 64 31
18 65 96
18 66 38
18 67 33
18 68 32
18 69 21
18 70 79
18 71 14
18 72 51
18 73 47
18 74 85
18 75 17
18 76 93
18 77 1
18 78 59
18 79 71
18 80 94
18 81 81
18 82 21
18 83 15
18 84 25
18 85 19
18 86 66
18 87 83
18 88 12
18 89 52
18 90 4
18 91 17
18 92 99
18 93 30
18 94 5
18 95 2
18 96 83
18 97 25
18 98 13
18 99 96
18 100 4
18 101 12
18 102 16
18 103 78
18 104 26
18 105 80
18 106 11
18 107 46
18 108 10
18 109 16
18 110 92
18 111 72
18 112 61
18 113 43
18 114 24
18 115 74
18 116 90
18 117 3
18 118 10
18 119 10
19 20 100
19 21 19
19 22 64
19 23 14
19 24 67
19 25 13
19 26 30
19 27 94
19 28 41
19 29 16
19 30 21
19 31 23
19 32 45
19 33 46
19 34 67
19 35 94
19 36 50
19 37 44
19 38 71
19 39 75
19 40 94
19 41 81
19 42 14
19 43 67
19 44 88
19 45 25
19 46 1
19 47 50
19 48 54
19 49 40
19 50 62
19 51 17
19 52 32
19 53 61
19 54 8
19 55 96
19 56 81
19 57 81
19 58 96
19 59 52
19 60 23
19 61 33
19 62 74
19 63 47
19 64 85
19 65 77
19 66 31
19 67 77
19 68 18
19 69 97
19 70 9
19 71 50
19 72 48
19 73 76
19 74 9
19 75 74
19 76 19
19 77 34
19 78 94
19 79 44
19 80 76
19 81 58
19 82 21
19 83 72
19 84 62
19 85 1
19 86 85
19 87 93
19 88 15
19 89 64
19 90 7
19 91 20
19 92 97
19 93 24
19 94 44
19 95 88
19 96 44
19 97 94
19 98 30
19 99 54
19 100 20
19 101 44
19 102 13
19 103 50
19 104 87
19 105 13
19 106 38
19 107 18
19 108 42
19 109 76
19 110 49
19 111 81
19 112 97
19 113 48
19 114 23
19 115 27
19 116 40
19 117 95
19 118 11
19 119 29
20 21 62
20 22 26
20 23 13
20 24 56
20 25 78
20 26 49
20 27 68
20 28 12
20 29 25
20 30 81
20 31 86
20 32 98
20 33 61
20 34 91
20 35 100
20 36 93
20 37 60
20 38 97
20 39 81
20 40 21
20 41 73
20 42 99
20 43 64
20 44 34
20 45 77
20 46 70
20 47 79
20 48 41
20 49 34
20 50 48
20 51 24
20 52 54
20 53 49
20 54 20
20 55 56
20 56 41
20 57 10
20 58 55
20 59 4
20 60 56
20 61 56
20 62 2
20 63 4
20 64 82
20 65 49
20 66 2
20 67 33
20 68 57
20 69 56
20 70 25
20 71 62
20 72 24
20 73 15
20 74 81
20 75 76
20 76 99
20 77 18
20 78 92
20 79 30
20 80 92
20 81 50
20 82 86
20 83 22
20 84 68
20 85 82
20 86 13
20 87 62
20 88 33
20 89 13
20 90 75
20 91 97
20 92 52
20 93 15
20 94 100
20 95 11
20 96 64
20 97 74
20 98 45
20 99 94
20 100 66
20 101 18
20 102 69
20 103 33
20 104 6
20 105 40
20 106 72
20 107 7
20 108 34
20 109 8
20 110 64
20 111 43
20 112 89
20 113 24
20 114 10
20 115 37
20 116 67
20 117 11
20 118 4
20 119 59
21 22 1
21 23 10
21 24 68
21 25 33
21 26 51
21 27 92
21 28 18
21 29 28
21 30 99
21 31 61
21 32 62
21 33 51
21 34 81
21 35 82
21 36 91
21 37 69
21 38 77
21 39 59
21 40 78
21 41 7
21 42 12
21 43 90
21 44 40
21 45 68
21 46 1
21 47 79
21 48 28
21 49 76
21 50 87
21 51 45
21 52 73
21 53 89
21 54 73
21 55 59
21 56 21
21 57 21
21 58 2
21 59 78
21 60 89
21 61 64
21 62 56
21 63 29
