160 12720
7 113 23
7 114 60
7 115 8
7 116 76
7 117 72
7 118 20
7 119 100
7 120 75
7 121 45
7 122 80
7 123 74
7 124 66
7 125 73
7 126 7
7 127 39
7 128 69
7 129 17
7 130 49
7 131 6
7 132 36
7 133 70
7 134 37
7 135 17
7 136 93
7 137 52
7 138 11
7 139 32
7 140 41
7 141 45
7 142 41
7 143 59
7 144 98
7 145 73
7 146 98
7 147 49
7 148 22
7 149 14
7 150 32
7 151 96
7 152 35
7 153 73
7 154 57
7 155 30
7 156 11
7 157 94
7 158 56
7 159 50
8 9 17
8 10 45
8 11 75
8 12 37
8 13 52
8 14 83
8 15 43
8 16 22
8 17 8
8 18 44
8 19 74
8 20 35
8 21 13
8 22 99
8 23 45
8 24 18
8 25 25
8 26 18
8 27 10
8 28 3
8 29 28
8 30 68
8 31 100
8 32 40
8 33 60
8 34 85
8 35 79
8 36 90
8 37 89
8 38 48
8 39 33
8 40 89
8 41 98
8 42 18
8 43 78
8 44 95
8 45 8
8 46 84
8 47 50
8 48 46
8 49 20
8 50 39
8 51 79
8 52 10
8 53 5
8 54 20
8 55 90
8 56 100
8 57 9
8 58 35
8 59 86
8 60 68
8 61 34
8 62 87
8 63 10
8 64 48
8 65 75
8 66 91
8 67 36
8 68 65
8 69 11
8 70 88
8 71 99
8 72 76
8 73 84
8 74 95
8 75 82
8 76 82
8 77 57
8 78 54
8 79 89
8 80 86
8 81 12
8 82 64
8 83 94
8 84 52
8 85 27
8 86 90
8 87 56
8 88 96
8 89 13
8 90 92
8 91 23
8 92 72
8 93 50
8 94 59
8 95 74
8 96 78
8 97 28
8 98 14
8 99 27
8 100 46
8 101 97
8 102 8
8 103 81
8 104 79
8 105 99
8 106 58
8 107 88
8 108 21
8 109 1
8 110 89
8 111 26
8 112 35
8 113 81
8 114 73
8 115 70
8 116 69
8 117 34
8 118 42
8 119 67
8 120 53
8 121 91
8 122 10
8 123 97
8 124 48
8 125 16
8 126 29
8 127 86
8 128 30
8 129 74
8 130 20
8 131 30
8 132 40
8 133 61
8 134 14
8 135 64
8 136 88
8 137 5
8 138 48
8 139 2
8 140 86
8 141 35
8 142 96
8 143 22
8 144 17
8 145 66
8 146 58
8 147 23
8 148 3
8 149 61
8 150 75
8 151 58
8 152 78
8 153 30
8 154 98
8 155 19
8 156 68
8 157 36
8 158 58
8 159 60
9 10 85
9 11 51
9 12 16
9 13 38
9 14 54
9 15 82
9 16 25
9 17 52
9 18 42
9 19 93
9 20 79
9 21 49
9 22 49
9 23 96
9 24 100
9 25 20
9 26 64
9 27 89
9 28 74
9 29 29
9 30 93
9 31 3
9 32 7
9 33 93
9 34 99
9 35 27
9 36 23
9 37 31
9 38 38
9 39 72
9 40 28
9 41 27
9 42 33
9 43 3
9 44 100
9 45 68
9 46 36
9 47 79
9 48 56
9 49 36
9 50 40
9 51 64
9 52 3
9 53 22
9 54 45
9 55 99
9 56 41
9 57 98
9 58 67
9 59 91
9 60 8
9 61 11
9 62 100
9 63 80
9 64 17
9 65 61
9 66 93
9 67 63
9 68 52
9 69 93
9 70 33
9 71 28
9 72 30
9 73 72
9 74 7
9 75 65
9 76 80
9 77 68
9 78 76
9 79 1
9 80 36
9 81 43
9 82 28
9 83 23
9 84 5
9 85 12
9 86 83
9 87 69
9 88 39
9 89 5
9 90 91
9 91 4
9 92 90
9 93 54
9 94 15
9 95 89
9 96 62
9 97 28
9 98 62
9 99 12
9 100 78
9 101 45
9 102 18
9 103 87
9 104 47
9 105 4
9 106 55
9 107 86
9 108 18
9 109 2
9 110 27
9 111 86
9 112 100
9 113 94
9 114 59
9 115 52
9 116 42
9 117 74
9 118 6
9 119 21
9 120 73
9 121 17
9 122 10
9 123 24
9 124 16
9 125 31
9 126 35
9 127 40
9 128 44
9 129 56
9 130 98
9 131 63
9 132 41
9 133 4
9 134 51
9 135 3
9 136 95
9 137 10
9 138 49
9 139 58
9 140 84
9 141 40
9 142 77
9 143 50
9 144 61
9 145 68
9 146 88
9 147 48
9 148 6
9 149 53
9 150 73
9 151 6
9 152 60
9 153 31
9 154 60
9 155 30
9 156 24
9 157 12
9 158 47
9 159 75
10 11 76
10 12 82
10 13 41
10 14 38
10 15 71
10 16 67
10 17 29
10 18 71
10 19 74
10 20 69
10 21 56
10 22 92
10 23 81
10 24 92
10 25 31
10 26 66
10 27 88
10 28 70
10 29 8
10 30 98
10 31 5
10 32 54
10 33 64
10 34 87
10 35 99
10 36 80
10 37 32
10 38 91
10 39 2
10 40 89
10 41 56
10 42 9
10 43 54
10 44 60
10 45 50
10 46 71
10 47 9
10 48 47
10 49 17
10 50 8
10 51 25
10 52 50
10 53 96
10 54 33
10 55 80
10 56 30
10 57 68
10 58 52
10 59 44
10 60 39
10 61 98
10 62 79
10 63 17
10 64 13
10 65 83
10 66 83
10 67 13
10 68 58
10 69 70
10 70 44
10 71 69
10 72 96
10 73 47
10 74 8
10 75 34
10 76 37
10 77 61
10 78 14
10 79 62
10 80 77
10 81 29
10 82 41
10 83 73
10 84 56
10 85 75
10 86 7
10 87 27
10 88 30
10 89 35
10 90 55
10 91 47
10 92 26
10 93 45
10 94 53
10 95 24
10 96 71
10 97 37
10 98 85
10 99 72
10 100 40
10 101 85
10 102 25
10 103 39
10 104 79
10 105 52
10 106 79
10 107 16
10 108 65
10 109 81
10 110 81
10 111 92
10 112 24
10 113 58
10 114 71
10 115 25
10 116 42
10 117 23
10 118 73
10 119 48
10 120 61
10 121 34
10 122 49
10 123 12
10 124 57
10 125 33
10 126 62
10 127 22
10 128 29
10 129 2
10 130 43
10 131 28
10 132 32
10 133 89
10 134 61
10 135 84
10 136 37
10 137 64
10 138 5
10 139 94
10 140 90
10 141 61
10 142 60
10 143 62
10 144 26
10 145 18
10 146 82
10 147 45
10 148 98
10 149 41
10 150 47
10 151 77
10 152 48
10 153 20
10 154 95
10 155 89
10 156 87
10 157 98
10 158 72
10 159 14
11 12 62
11 13 90
11 14 27
11 15 50
11 16 85
11 17 4
11 18 12
11 19 8
11 20 83
11 21 44
11 22 28
11 23 44
11 24 43
11 25 84
11 26 97
11 27 24
11 28 80
11 29 11
11 30 59
11 31 33
11 32 70
11 33 44
11 34 77
11 35 6
11 36 22
11 37 1
11 38 92
11 39 7
11 40 60
11 41 38
11 42 63
11 43 51
11 44 9
11 45 63
11 46 74
11 47 27
11 48 94
11 49 70
11 50 6
11 51 6
11 52 30
11 53 93
11 54 50
11 55 30
11 56 63
11 57 25
11 58 63
11 59 77
11 60 87
11 61 76
11 62 11
11 63 3
11 64 43
11 65 35
11 66 36
11 67 24
11 68 2
11 69 46
11 70 16
11 71 23
11 72 26
11 73 29
11 74 4
11 75 53
11 76 43
11 77 56
11 78 68
11 79 65
11 80 25
11 81 44
11 82 24
11 83 34
11 84 6
11 85 21
11 86 83
11 87 22
11 88 49
11 89 97
11 90 91
11 91 24
11 92 84
11 93 63
11 94 50
11 95 7
11 96 54
11 97 36
11 98 44
11 99 8
11 100 33
11 101 58
11 102 10
11 103 83
11 104 1
11 105 59
11 106 10
11 107 63
11 108 27
11 109 74
11 110 2
11 111 98
11 112 22
11 113 50
11 114 4
11 115 13
11 116 69
11 117 95
11 118 56
11 119 47
11 120 25
11 121 54
11 122 82
11 123 31
11 124 46
11 125 86
11 126 21
11 127 81
11 128 28
11 129 22
11 130 20
11 131 8
11 132 54
11 133 82
11 134 65
11 135 71
11 136 38
11 137 79
11 138 6
11 139 73
11 140 12
11 141 82
11 142 8
11 143 68
11 144 85
11 145 21
11 146 65
11 147 67
11 148 21
11 149 17
11 150 69
11 151 91
11 152 3
11 153 51
11 154 92
11 155 36
11 156 19
11 157 72
11 158 37
11 159 21
12 13 7
12 14 27
12 15 19
12 16 60
12 17 29
12 18 31
12 19 90
12 20 26
12 21 52
12 22 25
12 23 76
12 24 60
12 25 22
12 26 36
12 27 70
12 28 2
12 29 20
12 30 98
12 31 65
12 32 15
12 33 70
12 34 23
12 35 49
12 36 95
12 37 7
12 38 86
12 39 80
12 40 29
12 41 8
12 42 78
12 43 20
12 44 83
12 45 68
12 46 51
12 47 87
12 48 75
12 49 55
12 50 83
12 51 10
12 52 62
12 53 51
12 54 97
12 55 54
12 56 92
12 57 56
12 58 95
12 59 35
12 60 13
12 61 5
12 62 50
12 63 93
12 64 8
12 65 81
12 66 77
12 67 6
12 68 19
12 69 25
12 70 69
12 71 24
12 72 19
12 73 9
12 74 89
12 75 40
12 76 51
12 77 35
12 78 15
12 79 6
12 80 92
12 81 33
12 82 52
12 83 86
12 84 47
12 85 62
12 86 33
12 87 63
12 88 45
12 89 88
12 90 78
12 91 31
12 92 30
12 93 86
12 94 26
12 95 99
12 96 19
12 97 78
12 98 14
12 99 70
12 100 65
12 101 84
12 102 1
12 103 88
12 104 29
12 105 79
12 106 61
12 107 66
12 108 58
12 109 55
12 110 53
12 111 68
12 112 40
12 113 86
12 114 74
12 115 41
12 116 53
12 117 34
12 118 51
12 119 54
12 120 89
12 121 38
12 122 27
12 123 34
12 124 50
12 125 35
12 126 27
12 127 18
12 128 29
12 129 63
12 130 39
12 131 26
12 132 96
12 133 21
12 134 53
12 135 99
12 136 73
12 137 4
12 138 23
12 139 18
12 140 82
12 141 6
12 142 7
12 143 85
12 144 35
12 145 34
12 146 11
12 147 33
12 148 98
12 149 97
12 150 96
12 151 69
12 152 65
12 153 39
12 154 3
12 155 60
12 156 7
12 157 6
12 158 93
12 159 29
13 14 91
13 15 65
13 16 2
13 17 9
13 18 87
13 19 68
13 20 26
13 21 86
13 22 33
13 23 61
13 24 36
13 25 11
13 26 83
13 27 66
13 28 49
13 29 80
13 30 5
13 31 40
13 32 52
13 33 88
13 34 44
13 35 95
13 36 74
13 37 98
13 38 90
13 39 28
13 40 9
13 41 9
13 42 98
13 43 62
13 44 35
13 45 75
13 46 45
13 47 26
13 48 72
13 49 56
13 50 5
13 51 54
13 52 9
13 53 64
13 54 4
13 55 53
13 56 95
13 57 15
13 58 55
13 59 95
13 60 46
13 61 66
13 62 43
13 63 29
13 64 30
13 65 34
13 66 56
13 67 56
13 68 29
13 69 40
13 70 99
13 71 8
13 72 89
13 73 10
13 74 73
13 75 96
13 76 80
13 77 60
13 78 22
13 79 97
13 80 55
13 81 57
13 82 52
13 83 98
13 84 70
13 85 49
13 86 55
13 87 91
13 88 18
13 89 44
13 90 98
13 91 51
13 92 38
13 93 3
13 94 53
13 95 2
13 96 88
13 97 10
13 98 44
13 99 18
13 100 30
13 101 99
13 102 74
13 103 62
13 104 59
13 105 65
13 106 74
13 107 92
13 108 64
13 109 51
13 110 94
13 111 9
13 112 30
13 113 26
13 114 99
13 115 86
13 116 41
13 117 46
13 118 49
13 119 86
13 120 12
13 121 100
13 122 16
13 123 25
13 124 15
13 125 30
13 126 68
13 127 57
13 128 58
13 129 70
13 130 64
13 131 63
13 132 95
13 133 69
13 134 58
13 135 57
13 136 72
13 137 25
13 138 50
13 139 71
13 140 47
13 141 43
13 142 18
13 143 99
13 144 64
13 145 71
13 146 15
13 147 79
13 148 98
13 149 17
13 150 38
13 151 11
13 152 35
13 153 80
13 154 95
13 155 31
13 156 26
13 157 11
13 158 35
13 159 54
14 15 80
14 16 42
14 17 86
14 18 88
14 19 80
14 20 56
14 21 73
14 22 25
14 23 47
14 24 2
14 25 67
14 26 75
14 27 49
14 28 31
14 29 32
14 30 82
14 31 75
14 32 60
14 33 49
14 34 41
14 35 52
14 36 86
14 37 14
14 38 79
14 39 73
14 40 69
14 41 36
14 42 38
14 43 10
14 44 58
14 45 61
14 46 3
14 47 13
14 48 69
14 49 19
14 50 97
14 51 7
14 52 14
14 53 91
14 54 81
14 55 12
14 56 74
14 57 29
14 58 42
14 59 22
14 60 76
14 61 60
14 62 68
14 63 37
14 64 81
14 65 91
14 66 92
14 67 1
14 68 26
14 69 43
14 70 40
14 71 22
14 72 71
14 73 56
14 74 55
14 75 16
14 76 21
14 77 11
14 78 6
14 79 3
14 80 16
14 81 43
14 82 49
14 83 67
14 84 3
14 85 51
14 86 52
14 87 68
14 88 14
14 89 46
14 90 71
14 91 3
14 92 71
14 93 86
14 94 73
14 95 42
14 96 78
14 97 31
14 98 41
14 99 49
14 100 92
14 101 89
14 102 74
14 103 23
14 104 13
14 105 99
14 106 67
14 107 48
14 108 59
14 109 67
14 110 57
14 111 92
14 112 47
14 113 17
14 114 19
14 115 49
14 116 59
14 117 18
14 118 74
14 119 57
14 120 68
14 121 16
14 122 30
14 123 16
14 124 90
14 125 80
14 126 11
14 127 53
14 128 61
14 129 71
14 130 38
14 131 32
14 132 17
14 133 97
14 134 63
14 135 11
14 136 7
14 137 59
14 138 19
14 139 57
14 140 60
14 141 13
14 142 46
14 143 100
14 144 13
14 145 57
14 146 11
14 147 23
14 148 54
14 149 26
14 150 62
14 151 21
14 152 74
14 153 6
14 154 54
14 155 35
14 156 100
14 157 61
14 158 79
14 159 57
15 16 66
15 17 92
15 18 41
15 19 29
15 20 89
15 21 44
15 22 68
15 23 55
15 24 38
15 25 62
15 26 25
15 27 33
15 28 62
15 29 86
15 30 60
15 31 74
15 32 48
15 33 47
15 34 19
15 35 28
15 36 29
15 37 5
15 38 26
15 39 15
15 40 4
15 41 56
15 42 89
15 43 19
15 44 40
15 45 2
15 46 91
15 47 44
15 48 77
15 49 83
15 50 49
15 51 20
15 52 93
15 53 92
15 54 27
15 55 20
15 56 14
15 57 86
15 58 5
15 59 34
15 60 89
15 61 2
15 62 77
15 63 37
15 64 49
15 65 97
15 66 66
